Time:512Hz,Epoch,sinusOsc 1,sinusOsc 2,sinusOsc 3,sinusOsc 4,Event Id,Event Date,Event Duration
13.4589843750,215,1.0444727603,0.2686362354,-1.1742437236,-0.1504403671,,,
13.4609375000,215,1.0310940261,-0.0127922446,-1.1381559336,0.2543359631,,,
13.4628906250,215,0.9998039154,-0.2896832279,-0.9479525962,0.6336966190,,,
13.4648437500,215,0.9508081804,-0.5438571524,-0.6195231286,0.8531909663,,,
13.4667968750,215,0.8846159262,-0.7585887992,-0.1905491137,0.8211478135,,,
13.4687500000,215,0.8020308504,-0.9197718297,0.2853114075,0.5140213993,,,
13.4707031250,215,0.7041373278,-1.0169010454,0.7467299069,-0.0169250440,,,
13.4726562500,215,0.5922815854,-1.0438038772,1.1342101619,-0.6594319543,,,
13.4746093750,215,0.4680482957,-0.9990700973,1.3993080038,-1.2707688021,,,
13.4765625000,215,0.3332329999,-0.8861497907,1.5121322307,-1.7166082118,,,
13.4785156250,215,0.1898108418,-0.7131127534,1.4659585969,-1.9075967870,,,
13.4804687500,215,0.0399021609,-0.4920860974,1.2782384308,-1.8236018500,,,
13.4824218750,215,-0.1142644525,-0.2384092767,0.9878449714,-1.5189909537,,,
13.4843750000,215,-0.2703909951,0.0304345432,0.6489864943,-1.1074993354,,,
13.4863281250,215,-0.4261500995,0.2960362561,0.3227344441,-0.7308347593,,,
13.4882812500,215,-0.5792255937,0.5403428124,0.0674862468,-0.5196262143,,,
13.4902343750,215,-0.7273528625,0.7469140462,-0.0701516126,-0.5574211606,,,
13.4921875000,215,-0.8683583012,0.9020666986,-0.0626401414,-0.8576003918,,,
13.4941406250,215,-1.0001971740,0.9958258630,0.0941894196,-1.3595391238,,,
13.4960937500,215,-1.1209892124,1.0226175146,0.3804768953,-1.9450679648,,,
13.4980468750,215,-1.2290513307,0.9816538377,0.7554211498,-2.4707236790,,,
13.5000000000,216,-1.3229268867,0.8769844890,1.1636337797,-2.8069519782,,,
13.5019531250,216,-1.4014109742,0.7172102312,1.5437689001,-2.8735190535,,,
13.5039062500,216,-1.4635713053,0.5148789161,1.8380848630,-2.6614274433,,,
13.5058593750,216,-1.5087643169,0.2856059463,2.0014485696,-2.2353303917,,,
13.5078125000,216,-1.5366462196,0.0469805606,2.0083798415,-1.7157834275,,,
13.5097656250,216,-1.5471787944,-0.1826657779,1.8570385624,-1.2461977032,,,
13.5117187500,216,-1.5406298385,-0.3855429950,1.5695334635,-0.9535522098,,,
13.5136718750,216,-1.5175682491,-0.5456484954,1.1885043306,-0.9136322831,,,
13.5156250000,216,-1.4788538349,-0.6498888247,0.7705098253,-1.1303210869,,,
13.5175781250,216,-1.4256220308,-0.6889986699,0.3772506374,-1.5346190598,,,
13.5195312500,216,-1.3592637856,-0.6581931025,0.0659948288,-2.0036592692,,,
13.5214843750,216,-1.2814009743,-0.5575075633,-0.1193035256,-2.3945061494,,,
13.5234375000,216,-1.1938577650,-0.3918018683,-0.1548092942,-2.5834732395,,,
13.5253906250,216,-1.0986284435,-0.1704279394,-0.0404751580,-2.5001827710,,,
13.5273437500,216,-0.9978422576,0.0934155851,0.1999968119,-2.1470309019,,,
13.5292968750,216,-0.8937258975,0.3835968716,0.5228946356,-1.5987221232,,,
13.5312500000,216,-0.7885642690,0.6821688572,0.8713542617,-0.9819986747,,,
13.5332031250,216,-0.6846602476,0.9706137179,1.1842673447,-0.4411186518,,,
13.5351562500,216,-0.5842941166,1.2311270756,1.4058512566,-0.0985422419,,,
13.5371093750,216,-0.4896834009,1.4478524078,1.4943904693,-0.0215987627,,,
13.5390625000,216,-0.4029437997,1.6079795993,1.4287875047,-0.2042679570,,,
13.5410156250,216,-0.3260519019,1.7026310466,1.2119028203,-0.5690665967,,,
13.5429687500,216,-0.2608103373,1.7274735407,0.8701631328,-0.9885211669,,,
13.5449218750,216,-0.2088159744,1.6830132790,0.4494988966,-1.3203394475,,,
13.5468750000,216,-0.1714317212,1.5745534486,0.0082434059,-1.4466393724,,,
13.5488281250,216,-0.1497624232,1.4118173584,-0.3919007617,-1.3064816100,,,
13.5507812500,216,-0.1446352811,1.2082634150,-0.6954212184,-0.9127876181,,,
13.5527343750,216,-0.1565851298,0.9801397298,-0.8615924914,-0.3490044783,,,
13.5546875000,216,-0.1858448388,0.7453442975,-0.8707712848,0.2535712890,,,
13.5566406250,216,-0.2323410006,0.5221702474,-0.7274100138,0.7515978187,,,
13.5585937500,216,-0.2956949828,0.3280236793,-0.4593194878,1.0288087003,,,
13.5605468750,216,-0.3752293265,0.1782035106,-0.1132958191,1.0277301205,,,
13.5625000000,217,-0.4699793784,0.0848284340,0.2522070858,0.7653029518,,,
13.5644531250,217,-0.5787099535,0.0559858286,0.5762179454,0.3281293864,,,
13.5664062500,217,-0.6999367358,0.0951619863,0.8047775688,-0.1513521630,,,
13.5683593750,217,-0.8319520439,0.2009934018,0.8993729239,-0.5312333769,,,
13.5703125000,217,-0.9728545093,0.3673564819,0.8429619965,-0.6990760658,,,
13.5722656250,217,-1.1205821484,0.5837894309,0.6426508926,-0.6027532585,,,
13.5742187500,217,-1.2729482490,0.8362169073,0.3286060850,-0.2647385589,,,
13.5761718750,217,-1.4276794429,1.1079269289,-0.0506288776,0.2240724744,,,
13.5781250000,217,-1.5824552988,1.3807319161,-0.4356828390,0.7293153040,,,
13.5800781250,217,-1.7349487419,1.6362329213,-0.7655968771,1.1100444330,,,
13.5820312500,217,-1.8828665917,1.8570988942,-0.9873154111,1.2574459158,,,
13.5839843750,217,-2.0239895101,2.0282717865,-1.0639503079,1.1247635782,,,
13.5859375000,217,-2.1562106593,2.1380134690,-0.9805308135,0.7402360340,,,
13.5878906250,217,-2.2775723923,2.1787214622,-0.7463437104,0.1994976413,,,
13.5898437500,217,-2.3863003348,2.1474566073,-0.3934991698,-0.3604753072,,,
13.5917968750,217,-2.4808342615,2.0461458849,0.0280543839,-0.7987341216,,,
13.5937500000,217,-2.5598552254,1.8814462453,0.4582900150,-1.0088027774,,,
13.5957031250,217,-2.6223084663,1.6642789511,0.8364281034,-0.9476636563,,,
13.5976562500,217,-2.6674216972,1.4090669068,1.1103758289,-0.6473417402,,,
13.5996093750,217,-2.6947184477,1.1327281637,1.2448102025,-0.2059143636,,,
13.6015625000,217,-2.7040262322,0.8534957863,1.2266458242,0.2395874613,,,
13.6035156250,217,-2.6954793986,0.5896463795,1.0670359107,0.5509571069,,,
13.6054687500,217,-2.6695166092,0.3582259375,0.7995951113,0.6269138067,,,
13.6074218750,217,-2.6268729966,0.1738618689,0.4751211238,0.4310829246,,,
13.6093750000,217,-2.5685671325,0.0477440347,0.1536374657,0.0021843193,,,
13.6113281250,217,-2.4958830387,-0.0131541442,-0.1050029843,-0.5563656343,,,
13.6132812500,217,-2.4103475534,-0.0065601994,-0.2504898831,-1.1045906626,,,
13.6152343750,217,-2.3137034510,0.0649410367,-0.2499427784,-1.5041204491,,,
13.6171875000,217,-2.2078787851,0.1940901445,-0.0930851603,-1.6559275279,,,
13.6191406250,217,-2.0949529924,0.3694621473,0.2061009497,-1.5272944799,,,
13.6210937500,217,-1.9771203500,0.5762663557,0.6114978650,-1.1606222252,,,
13.6230468750,217,-1.8566514268,0.7973812439,1.0704221917,-0.6616668808,,,
13.6250000000,218,-1.7358532045,1.0145521852,1.5217746183,-0.1704305158,,,
13.6269531250,218,-1.6170285653,1.2096685173,1.9055004551,0.1773149814,,,
13.6289062500,218,-1.5024358564,1.3660308753,2.1718876872,0.2873247013,,,
13.6308593750,218,-1.3942492400,1.4695204059,2.2892546116,0.1327753594,,,
13.6328125000,218,-1.2945205221,1.5095883222,2.2488299577,-0.2383398470,,,
13.6347656250,218,-1.2051431287,1.4799967809,2.0660656713,-0.7163433716,,,
13.6367187500,218,-1.1278188611,1.3792594094,1.7781781701,-1.1599336049,,,
13.6386718750,218,-1.0640280115,1.2107507489,1.4383013056,-1.4349347739,,,
13.6406250000,218,-1.0150033625,0.9824769708,1.1071620032,-1.4511161410,,,
13.6425781250,218,-0.9817085260,0.7065238414,0.8435753999,-1.1869891342,,,
13.6445312500,218,-0.9648210010,0.3982204155,0.6952401557,-0.6957857188,,,
13.6464843750,218,-0.9647202460,0.0750767649,0.6912678502,-0.0909787843,,,
13.6484375000,218,-0.9814809766,-0.2444301996,0.8376102695,0.4846879572,,,
13.6503906250,218,-1.0148718037,-0.5421381577,1.1160970116,0.8981736981,,,
13.6523437500,218,-1.0643592379,-0.8014587180,1.4872334981,1.0624376443,,,
13.6542968750,218,-1.1291169892,-1.0085268645,1.8963237585,0.9601130082,,,
13.6562500000,218,-1.2080403984,-1.1531603723,2.2819644877,0.6480711510,,,
13.6582031250,218,-1.2997657500,-1.2295623047,2.5855875174,0.2416267099,,,
13.6601562500,218,-1.4026941253,-1.2367176238,2.7605645302,-0.1172855390,,,
13.6621093750,218,-1.5150193809,-1.1784562711,2.7794560069,-0.2992383654,,,
13.6640625000,218,-1.6347597600,-1.0631783397,2.6382754233,-0.2230185611,,,
13.6660156250,218,-1.7597925859,-0.9032605171,2.3571045828,0.1218759651,,,
13.6679687500,218,-1.8878914279,-0.7141852088,1.9769642802,0.6721163942,,,
13.6699218750,218,-2.0167650894,-0.5134530876,1.5534277234,1.3076577161,,,
13.6718750000,218,-2.1440977367,-0.3193549176,1.1479714499,1.8843995050,,,
13.6738281250,218,-2.2675894642,-0.1496883155,0.8184108524,2.2734435718,,,
13.6757812500,218,-2.3849965867,-0.0205089498,0.6099099839,2.3961912760,,,
13.6777343750,218,-2.4941709530,0.0549967211,0.5479658431,2.2456634483,,,
13.6796875000,218,-2.5930975921,0.0674385484,0.6344597867,1.8882017727,,,
13.6816406250,218,-2.6799300340,0.0118849626,0.8473909736,1.4450872374,,,
13.6835937500,218,-2.7530226843,-0.1117857849,1.1443332308,1.0591152856,,,
13.6855468750,218,-2.8109596886,-0.2988699175,1.4690767683,0.8552900864,,,
13.6875000000,219,-2.8525797785,-0.5401590782,1.7604200979,0.9064119799,,,
13.6894531250,219,-2.8769966668,-0.8225755583,1.9617425855,1.2129909238,,,
13.6914062500,219,-2.8836146316,-1.1300775291,2.0298664645,1.7029922718,,,
13.6933593750,219,-2.8721390198,-1.4447711659,1.9418277916,2.2514855918,,,
13.6953125000,219,-2.8425814834,-1.7481521287,1.6985015061,2.7148122159,,,
13.6972656250,219,-2.7952598582,-2.0223898390,1.3245157315,2.9699078694,,,
13.6992187500,219,-2.7307926864,-2.2515650109,0.8644684151,2.9480036741,,,
13.7011718750,219,-2.6500884794,-2.4227741524,0.3760353220,2.6534693311,,,
13.7031250000,219,-2.5543299085,-2.5270240281,-0.0789574194,2.1626341654,,,
13.7050781250,219,-2.4449532003,-2.5598537222,-0.4441060025,1.6029089708,,,
13.7070312500,219,-2.3236230974,-2.5216409342,-0.6771561457,1.1179303486,,,
13.7089843750,219,-2.1922038233,-2.4175711580,-0.7565257950,0.8282798438,,,
13.7109375000,219,-2.0527265589,-2.2572719057,-0.6846076730,0.7985428000,,,
13.7128906250,219,-1.9073540009,-2.0541374892,-0.4873375791,1.0197341369,,,
13.7148437500,219,-1.7583426224,-1.8243914553,-0.2100959747,1.4119064607,,,
13.7167968750,219,-1.6080032960,-1.5859520599,0.0894185044,1.8462243760,,,
13.7187500000,219,-1.4586609694,-1.3571799036,0.3502333297,2.1804536044,,,
13.7207031250,219,-1.3126140992,-1.1555950649,0.5176551770,2.2981367780,,,
13.7226562500,219,-1.1720945528,-0.9966531960,0.5518436123,2.1407172360,,,
13.7246093750,219,-1.0392286814,-0.8926659310,0.4340696979,1.7238047817,,,
13.7265625000,219,-0.9160002449,-0.8519408955,0.1696844440,1.1331234703,,,
13.7285156250,219,-0.8042158370,-0.8782012888,-0.2126654989,0.5012499700,,,
13.7304687500,219,-0.7054734185,-0.9703255158,-0.6654529920,-0.0284842999,,,
13.7324218750,219,-0.6211345062,-1.1224250265,-1.1296289472,-0.3410360603,,,
13.7343750000,219,-0.5523005068,-1.3242549351,-1.5437783419,-0.3809397799,,,
13.7363281250,219,-0.4997936097,-1.5619287848,-1.8536478097,-0.1672706282,,,
13.7382812500,219,-0.4641425714,-1.8188876141,-2.0205610222,0.2118179742,,,
13.7402343750,219,-0.4455736435,-2.0770557468,-2.0274112889,0.6234829995,,,
13.7421875000,219,-0.4440067996,-2.3181027060,-1.8812981463,0.9268204062,,,
13.7441406250,219,-0.4590573295,-2.5247232505,-1.6123974071,1.0116929066,,,
13.7460937500,219,-0.4900427717,-2.6818462689,-1.2692407763,0.8291135056,,,
13.7480468750,219,-0.5359950629,-2.7776882257,-0.9111403527,0.4048558274,,,
13.7500000000,220,-0.5956776917,-2.8045776939,-0.5989380129,-0.1674405883,,,
13.7519531250,220,-0.6676075554,-2.7594934683,-0.3855205604,-0.7517818806,,,
13.7539062500,220,-0.7500811384,-2.6442787301,-0.3075779884,-1.2069577251,,,
13.7558593750,220,-0.8412045520,-2.4655163176,-0.3798885594,-1.4251282470,,,
13.7578125000,220,-0.9389269118,-2.2340737937,-0.5930208198,-1.3612854568,,,
13.7597656250,220,-1.0410764648,-1.9643500231,-0.9148104406,-1.0455155076,,,
13.7617187500,220,-1.1453988373,-1.6732757883,-1.2953818071,-0.5747016535,,,
13.7636718750,220,-1.2495967306,-1.3791381224,-1.6749321432,-0.0859422709,,,
13.7656250000,220,-1.3513703713,-1.1003103317,-1.9930656598,0.2810305444,,,
13.7675781250,220,-1.4484580067,-0.8539762533,-2.1982237709,0.4221318933,,,
13.7695312500,220,-1.5386757369,-0.6549376990,-2.2557424394,0.2974130774,,,
13.7714843750,220,-1.6199559849,-0.5145882301,-2.1532815270,-0.0580488555,,,
13.7734375000,220,-1.6903839327,-0.4401248133,-1.9027803320,-0.5438448886,,,
13.7753906250,220,-1.7482312832,-0.4340523157,-1.5386345422,-1.0218535340,,,
13.7773437500,220,-1.7919867582,-0.4940153785,-1.1123783537,-1.3542153582,,,
13.7792968750,220,-1.8203827980,-0.6129693769,-0.6846998266,-1.4412536653,,,
13.7812500000,220,-1.8324179939,-0.7796785296,-0.3160328995,-1.2489470542,,,
13.7832031250,220,-1.8273748625,-0.9795064075,-0.0571911650,-0.8184229319,,,
13.7851562500,220,-1.8048326487,-1.1954437005,0.0584980075,-0.2548684409,,,
13.7871093750,220,-1.7646749347,-1.4093015557,0.0203341133,0.3011037971,,,
13.7890625000,220,-1.7070919194,-1.6029872565,-0.1581414954,0.7117892193,,,
13.7910156250,220,-1.6325773313,-1.7597732673,-0.4413075297,0.8799200459,,,
13.7929687500,220,-1.5419200254,-1.8654711327,-0.7770645848,0.7751057471,,,
13.7949218750,220,-1.4361904140,-1.9094283544,-1.1050040600,0.4419408143,,,
13.7968750000,220,-1.3167219669,-1.8852787130,-1.3658715355,-0.0124401213,,,
13.7988281250,220,-1.1850881055,-1.7913936952,-1.5108503451,-0.4479469041,,,
13.8007812500,220,-1.0430748959,-1.6310035298,-1.5092190868,-0.7301478047,,,
13.8027343750,220,-0.8926500175,-1.4119793747,-1.3531900873,-0.7673277610,,,
13.8046875000,220,-0.7359285522,-1.1462918270,-1.0591749173,-0.5358322857,,,
13.8066406250,220,-0.5751361905,-0.8491834989,-0.6652795666,-0.0867490288,,,
13.8085937500,220,-0.4125705023,-0.5381133417,-0.2254191459,0.4679061455,,,
13.8105468750,220,-0.2505609464,-0.2315463161,0.1990314857,0.9857144085,,,
13.8125000000,221,-0.0914283219,0.0523272061,0.5487509652,1.3327261918,,,
13.8144531250,221,0.0625556305,0.2968530264,0.7756670503,1.4200282479,,,
13.8164062500,221,0.2092077687,0.4880677293,0.8504025919,1.2279850342,,,
13.8183593750,221,0.3464715401,0.6156658210,0.7668123264,0.8115118414,,,
13.8203125000,221,0.4724527568,0.6737119679,0.5429040655,0.2849355482,,,
13.8222656250,221,0.5854525300,0.6610486841,0.2180009957,-0.2094068865,,,
13.8242187500,221,0.6839967854,0.5813710526,-0.1534127509,-0.5402252729,,,
13.8261718750,221,0.7668618452,0.4429632831,-0.5102045104,-0.6232835616,,,
13.8281250000,221,0.8330956267,0.2581154896,-0.7941374920,-0.4444888916,,,
13.8300781250,221,0.8820340878,0.0422613719,-0.9589604623,-0.0637341998,,,
13.8320312500,221,0.9133126310,-0.1871030571,-0.9776268380,0.4015586415,,,
13.8339843750,221,0.9268722666,-0.4116442838,-0.8465186958,0.8086845150,,,
13.8359375000,221,0.9229604273,-0.6134742279,-0.5860177235,1.0288514774,,,
13.8378906250,221,0.9021264194,-0.7764018226,-0.2373341441,0.9825846301,,,
13.8398437500,221,0.8652115915,-0.8870659563,0.1439124969,0.6616333897,,,
13.8417968750,221,0.8133343923,-0.9358707630,0.4963608534,0.1313769375,,,
13.8437500000,221,0.7478705789,-0.9176580331,0.7624735760,-0.4869326822,,,
13.8457031250,221,0.6704289233,-0.8320698471,0.8975114194,-1.0492246168,,,
13.8476562500,221,0.5828228415,-0.6835761400,0.8765178309,-1.4279028684,,,
13.8496093750,221,0.4870384429,-0.4811652664,0.6982260517,-1.5466120717,,,
13.8515625000,221,0.3851995589,-0.2377191408,0.3852800740,-1.4009489652,,,
13.8535156250,221,0.2795303640,0.0308834780,-0.0192650829,-1.0594451043,,,
13.8554687500,221,0.1723162431,0.3068730306,-0.4586188191,-0.6445535063,,,
13.8574218750,221,0.0658635905,0.5718274038,-0.8710665465,-0.2988523083,,,
13.8593750000,221,-0.0375407544,0.8079560350,-1.1995451532,-0.1457301362,,,
13.8613281250,221,-0.1356697259,0.9993403294,-1.4004911016,-0.2553303098,,,
13.8632812500,221,-0.2263951996,1.1330438940,-1.4505832333,-0.6250897249,,,
13.8652343750,221,-0.3077254238,1.2000151648,-1.3503302734,-1.1802082786,,,
13.8671875000,221,-0.3778400586,1.1957194840,-1.1239444988,-1.7939223079,,,
13.8691406250,221,-0.4351222096,1.1204565477,-0.8155214934,-2.3220277725,,,
13.8710937500,221,-0.4781868944,0.9793410843,-0.4821212720,-2.6421934156,,,
13.8730468750,221,-0.5059054448,0.7819481057,-0.1848286904,-2.6872912564,,,
13.8750000000,222,-0.5174254152,0.5416474658,0.0208141940,-2.4636113298,,,
13.8769531250,222,-0.5121856510,0.2746741227,0.0935133215,-2.0489702419,,,
13.8789062500,222,-0.4899262506,-0.0010010672,0.0127092218,-1.5712334666,,,
13.8808593750,222,-0.4506932491,-0.2669212895,-0.2181656126,-1.1731391668,,,
13.8828125000,222,-0.3948379390,-0.5054272888,-0.5721662143,-0.9730654920,,,
13.8847656250,222,-0.3230108415,-0.7008849706,-1.0029771000,-1.0324949025,,,
13.8867187500,222,-0.2361504336,-0.8407714911,-1.4520718584,-1.3390934254,,,
13.8886718750,222,-0.1354668275,-0.9165441092,-1.8577755120,-1.8100429712,,,
13.8906250000,222,-0.0224206893,-0.9242312231,-2.1648184254,-2.3147138787,,,
13.8925781250,222,0.1013022355,-0.8647043886,-2.3328939658,-2.7104640784,,,
13.8945312500,222,0.2338205419,-0.7436123619,-2.3428872881,-2.8817534404,,,
13.8964843750,222,0.3730900169,-0.5709817796,-2.1998053378,-2.7718530746,,,
13.8984375000,222,0.5169393476,-0.3605123334,-1.9319519640,-2.3984586437,,,
13.9003906250,222,0.6631080590,-0.1286156047,-1.5864768620,-1.8489279742,,,
13.9023437500,222,0.8092860194,0.1067354034,-1.2219918513,-1.2564474190,,,
13.9042968750,222,0.9531538204,0.3272657947,-0.8994047584,-0.7636580921,,,
13.9062500000,222,1.0924233244,0.5156795254,-0.6723987743,-0.4837097857,,,
13.9082031250,222,1.2248776705,0.6568720378,-0.5790403636,-0.4694152031,,,
13.9101562500,222,1.3484100378,0.7389902085,-0.6358230045,-0.6989569279,,,
13.9121093750,222,1.4610604870,0.7542656796,-0.8350746297,-1.0820627954,,,
13.9140625000,222,1.5610502364,0.6995634466,-1.1461327036,-1.4849554260,,,
13.9160156250,222,1.6468127708,0.5766074317,-1.5201040267,-1.7672361327,,,
13.9179687500,222,1.7170212393,0.3918672956,-1.8974679922,-1.8205924596,,,
13.9199218750,222,1.7706116625,0.1561143635,-2.2173391239,-1.5987187312,,,
13.9218750000,222,1.8068015425,-0.1163223841,-2.4269462564,-1.1302471755,,,
13.9238281250,222,1.8251035487,-0.4085483911,-2.4898519576,-0.5111434392,,,
13.9257812500,222,1.8253340428,-0.7022745134,-2.3916319858,0.1213515178,,,
13.9277343750,222,1.8076162900,-0.9790852729,-2.1421301644,0.6260935785,,,
13.9296875000,222,1.7723783027,-1.2217159572,-1.7739374356,0.8964812463,,,
13.9316406250,222,1.7203453540,-1.4152495250,-1.3373319335,0.8894403280,,,
13.9335937500,222,1.6525272909,-1.5481498706,-0.8924681162,0.6370057526,,,
13.9355468750,222,1.5702008713,-1.6130594109,-0.5000314450,0.2373282814,,,
13.9375000000,223,1.4748874320,-1.6073053937,-0.2118140824,-0.1724272091,,,
13.9394531250,223,1.3683262804,-1.5330796371,-0.0626793590,-0.4538623264,,,
13.9414062500,223,1.2524442745,-1.3972791812,-0.0651664368,-0.5054484647,,,
13.9433593750,223,1.1293221248,-1.2110189820,-0.2075753517,-0.2905083325,,,
13.9453125000,223,1.0011580075,-0.9888506415,-0.4558305133,0.1525945407,,,
13.9472656250,223,0.8702291267,-0.7477416717,-0.7588322119,0.7208521382,,,
13.9492187500,223,0.7388518975,-0.5058864855,-1.0564623910,1.2747458050,,,
13.9511718750,223,0.6093414488,-0.2814320409,-1.2889975116,1.6764077811,,,
13.9531250000,223,0.4839711528,-0.0912070196,-1.4064621656,1.8273521004,,,
13.9550781250,223,0.3649328923,0.0504568314,-1.3764663070,1.6954343606,,,
13.9570312500,223,0.2542987589,0.1327289881,-1.1893051478,1.3236517057,,,
13.9589843750,223,0.1539848546,0.1490400264,-0.8595271104,0.8183712075,,,
13.9609375000,223,0.0657178297,0.0975440844,-0.4237253389,0.3202126838,,,
13.9628906250,223,-0.0089952572,-0.0187483465,0.0651035322,-0.0344343171,,,
13.9648437500,223,-0.0688932285,-0.1921765746,0.5457549910,-0.1507129426,,,
13.9667968750,223,-0.1129827674,-0.4109604369,0.9582904254,-0.0011982112,,,
13.9687500000,223,-0.1405557019,-0.6600186040,1.2533137686,0.3667042492,,,
13.9707031250,223,-0.1512012919,-0.9220174067,1.3996064204,0.8438864918,,,
13.9726562500,223,-0.1448133024,-1.1785770521,1.3889315578,1.2895941519,,,
13.9746093750,223,-0.1215917416,-1.4115511240,1.2372598262,1.5701710351,,,
13.9765625000,223,-0.0820392307,-1.6042901487,0.9822257895,1.5958720191,,,
13.9785156250,223,-0.0269520715,-1.7428011194,0.6772115874,1.3456531879,,,
